Locality,Longitude,Latitude,Unit,Plane Type,strike,dip,altitude (m)
4-11-19-8,104.115707,32.192604, D, Bedding,18,45,1242.869698
4-11-19-8,104.113829,32.189018, Fault, Fault,359,60,1246.566337
4-11-19-8,104.113786,32.189027, Fault, Fault,359,74,1247.770332
4-11-19-8,104.113811,32.189052, Fault, Fault,157,82,1245.383492
4-11-19-8,104.113774,32.189052, Fault, Fault,357,64,1250.30378
4-11-19-8,104.113824,32.189019, D, Fault,88,38,1240.985664
4-11-19-7,104.054078,32.199318, Fault, Fault,182,54,1369.932438
4-11-19-7,104.055094,32.202126, D, Cleavage,185,80,1366.919498
4-11-19-7,104.055024,32.2021, D, Cleavage,25,76,1382.029362
4-11-19-7,104.05723,32.200905, D, Cleavage,203,83,1440.890789
4-11-19-6,104.062637,32.20198, D, Cleavage,243,87,1517.091782
4-11-19-6,104.062637,32.20198, D, Cleavage,203,88,1517.091782
4-11-19-6,104.062637,32.20198, D, Cleavage,193,79,1517.091782
4-11-19-6,104.062637,32.20198, Fault, Fault,182,71,1517.091782
4-11-19-6,104.062637,32.20198, Fault, Fault,182,75,1517.091782
4-11-19-6,104.062637,32.20198, Fault, Fault,182,53,1517.091782
4-11-19-6,104.062637,32.20198, Fault, Fault,179,70,1517.091782
4-11-19-6,104.062637,32.20198, Fault, Fault,264,89,1517.091782
4-11-19-6,104.062637,32.20198, Fault, Fault,267,83,1517.091782
4-11-19-5,104.071635,32.202293, C, Bedding,11,71,1453.37006
4-11-19-4,104.081853,32.201875, D, Bedding,22,68,1411.099868
4-11-19-4,104.085763,32.198886, D, Bedding,309,56,1413.006642
4-11-19-4,104.08585,32.198914, D, Bedding,326,62,1412.720576
4-11-19-4,104.085859,32.198883, D, Bedding,30,57,1412.697571
4-11-19-4,104.090571,32.197758, D, Bedding,353,74,1368.832099
4-11-19-4,104.090571,32.197758, D, Axial plane,356,69,1368.832099
4-11-19-3,104.094786,32.193803, D, Axial plane,32,48,1333.95493
4-11-19-3,104.094786,32.193803, D, Axial plane,36,44,1333.95493
4-11-19-3,104.094786,32.193803, D, Axial plane,17,60,1333.95493
4-11-19-3,104.094786,32.193803, D, Bedding,39,37,1333.95493
4-11-19-3,104.094786,32.193803, D, Bedding,12,43,1333.95493
4-11-19-3,104.094786,32.193803, D, Axial plane,358,36,1333.95493
4-11-19-3,104.094786,32.193803, D, Cleavage,9,51,1333.95493
4-11-19-3,104.094782,32.193793, D, Cleavage,339,29,1329.826113
4-11-19-1,104.10031,32.187658, Fault, Fault,318,35,1270.860646
4-11-19-1,104.100252,32.187664, Fault, Fault,333,59,1270.753609
4-10-19-9,104.101542,32.185617, D, Foliation,23,77,1257.383247
4-10-19-9,104.101542,32.185617, D, Foliation,27,85,1257.383247
4-10-19-9,104.101542,32.185617, Fault, Fault,6,74,1257.383247
4-10-19-9,104.101542,32.185617, Fault, Fault,335,44,1257.383247
4-10-19-9,104.101542,32.185617, Fault, Joint,339,49,1257.383247
4-10-19-9,104.101542,32.185617, Fault, Fault,318,56,1257.383247
4-10-19-9,104.101285,32.184995, D, Cleavage,18,71,1304.595039
4-10-19-9,104.101858,32.185256, D, Cleavage,13,75,1236.978096
4-10-19-9,104.101858,32.185256, Fault, Fault,61,82,1236.978096
4-10-19-9,104.101867,32.185222, Fault, Fault,241,86,1232.844429
4-10-19-9,104.10188,32.185188, Fault, Fault,343,82,1233.795357
4-10-19-9,104.101928,32.18524, Fault, Fault,67,79,1232.742075
4-10-19-9,104.101926,32.185236, Fault, Fault,344,77,1232.178777
4-10-19-9,104.101921,32.185224, Fault, Fault,326,85,1232.73728
4-10-19-9,104.101935,32.185241, Fault, Fault,334,76,1233.518234
4-10-19-9,104.101904,32.18522, Fault, Fault,336,75,1231.481432
4-10-19-8,104.104173,32.186163, Fault, Fault,247,34,1190.178613
4-10-19-8,104.104239,32.186205, D, Bedding,201,78,1190.302552
4-10-19-8,104.105199,32.184496, D, Cleavage,21,78,1188.999092
4-10-19-8,104.105092,32.184485, D, Cleavage,25,80,1193.263496
4-10-19-7,104.113427,32.169106, D, Bedding,56,89,1184.099556
4-10-19-7,104.116478,32.168763, D, Bedding,33,80,1137.066841
4-10-19-7,104.117767,32.168543, D, Bedding,112,85,1141.6623
4-10-19-7,104.120547,32.169514, D, Bedding,211,57,1129.739204
4-10-19-7,104.120555,32.169567, D, Bedding,214,77,1133.796089
4-10-19-6,104.138125,32.161175, Fault, Fault,102,60,1133.029366
4-10-19-6,104.138006,32.161019, Fault, Fault,128,61,1138.210518
4-10-19-6,104.138361,32.161175, D, Bedding,272,89,1153.68708
4-10-19-6,104.136698,32.159211, Fault, Fault,130,68,1109.963326
4-10-19-6,104.136692,32.159216, Fault, Fault,125,70,1101.948921
4-10-19-6,104.136724,32.159223, D, Bedding,302,89,1105.649849
4-10-19-5,104.138537,32.150444, S, Cleavage,126,78,1095.937691
4-10-19-5,104.142426,32.145179, S, Cleavage,85,88,1060.505318
4-10-19-5,104.142515,32.144741, S, Cleavage,283,84,1081.460762
4-10-19-5,104.14294,32.144261, Fault, Fault,225,42,1110.392281
4-10-19-4,104.14666,32.137343, S, Cleavage,97,81,1057.958443
4-10-19-4,104.146616,32.137134, S, Cleavage,280,82,1075.901314
4-10-19-3,104.146836,32.13253, S, Cleavage,265,89,1156.079048
4-10-19-3,104.147451,32.132953, Fault, Fault,68,75,1079.469673
4-10-19-3,104.147825,32.133082, S, Cleavage,271,89,1091.414497
4-10-19-3,104.148181,32.133314, S, Cleavage,280,87,1102.91584
4-10-19-3,104.14751,32.132755, S, Axial plane,257,85,1097.848213
4-10-19-3,104.147807,32.133008, S, Axial plane,250,86,1079.641304
4-10-19-2,104.149464,32.12828, S, Cleavage,78,81,1050.698677
4-10-19-2,104.149723,32.127447, S, Cleavage,96,89,1044.898628
4-10-19-2,104.149721,32.127442, S, Cleavage,100,86,1046.279488
4-10-19-1,104.154462,32.121038, S, Cleavage,66,68,1040.335037
4-10-19-1,104.154431,32.120833, S, Cleavage,91,80,1038.193428
4-9-19-22,104.150608,32.108027, D, Bedding,62,89,1011.225202
4-9-19-22,104.150648,32.107986, D, Bedding,58,84,1008.123077
4-9-19-22,104.151037,32.107751, Fault, Fault,58,78,1025.494331
4-9-19-22,104.159584,32.103451, S, Cleavage,235,88,998.879984
4-9-19-21,104.168368,32.089722, D, Bedding,255,89,1008.745735
4-9-19-21,104.168517,32.088781, Fault, Axial plane,251,89,1015.210823
4-9-19-21,104.168202,32.088841, Fault, Fault,81,52,1037.761238
4-9-19-21,104.168645,32.088546, Fault, Fault,237,79,1016.596321
4-9-19-21,104.168643,32.088574, Fault, Fault,241,62,1019.613655
4-9-19-21,104.168482,32.088581, Fault, Fault,221,67,1030.752083
4-9-19-21,104.168432,32.088578, Fault, Fault,221,67,1031.658943
4-9-19-21,104.168456,32.087941, D, Bedding,231,81,1019.474007
4-9-19-21,104.168664,32.087669, D, Bedding,69,82,1015.060188
4-9-19-21,104.168553,32.087758, D, Axial plane,53,62,1023.165169
4-9-19-21,104.168472,32.08791, D, Bedding,61,79,1013.853035
4-9-19-21,104.168481,32.087919, D, Bedding,241,82,1013.004036
4-9-19-21,104.168485,32.087913, D, Bedding,83,83,1016.516731
4-9-19-21,104.168488,32.087947, D, Axial plane,67,86,1022.096199
4-9-19-21,104.168476,32.087983, D, Axial plane,56,86,1030.67701
4-9-19-21,104.168435,32.087891, D, Bedding,73,73,1012.665901
4-9-19-21,104.168408,32.088043, D, Bedding,251,62,1022.619514
4-9-19-21,104.168556,32.088214, D, Axial plane,71,81,1009.945442
4-9-19-21,104.168535,32.088202, D, Axial plane,99,89,1013.890511
4-9-19-21,104.168524,32.088199, D, Axial plane,266,89,1007.676888
4-9-19-21,104.168486,32.088206, D, Axial plane,64,89,1004.829964
4-9-19-21,104.168486,32.088206, D, Axial plane,83,78,1004.829964
4-9-19-20,104.162016,32.075081, S, Cleavage,89,84,982.71656
4-9-19-20,104.162473,32.068033, S, Cleavage,60,81,973.767952
4-9-19-19,104.16188,32.063953, S, Cleavage,84,84,968.422493
4-9-19-19,104.162047,32.063228, S, Cleavage,114,61,966.22657
4-9-19-19,104.162996,32.061695, S, Cleavage,47,63,966.413826
4-9-19-19,104.163974,32.058106, S, Cleavage,245,75,948.778708
4-9-19-19,104.163935,32.058269, S, Cleavage,260,85,950.41758
4-9-19-18,104.114343,32.086712, D, Bedding,194,31,1260.105843
4-9-19-18,104.112672,32.088077, S, Cleavage,222,76,1289.673714
4-9-19-18,104.111159,32.088761, S, Cleavage,232,83,1294.27784
4-9-19-18,104.111157,32.088758, S, Cleavage,220,83,1293.478767
4-9-19-18,104.109377,32.090694, Fault, Fault,152,55,1341.250618
4-9-19-18,104.109332,32.090703, Fault, Fault,163,51,1340.852791
4-9-19-18,104.109332,32.090703, Fault, Fault,159,53,1340.852791
4-9-19-18,104.109473,32.090648, Fault, Fault,147,57,1345.283943
4-9-19-18,104.109385,32.090705, Fault, Fault,158,78,1336.867928
4-9-19-18,104.109324,32.090689, Fault, Fault,137,49,1315.266928
4-9-19-18,104.109276,32.090673, Fault, Fault,128,51,1315.010871
4-9-19-18,104.109292,32.090704, D, Bedding,273,60,1314.797945
4-9-19-18,104.108745,32.090993, S, Axial plane,84,70,1319.563597
4-9-19-17,104.104151,32.093544, S, Axial plane,31,89,1369.227791
4-9-19-17,104.104135,32.093534, S, Axial plane,184,80,1365.425179
4-9-19-16,104.100058,32.09473, S, Cleavage,249,88,1442.287849
4-9-19-16,104.100124,32.094441, S, Cleavage,247,83,1467.178841
4-9-19-16,104.099644,32.094208, Fault, Fault,57,86,1461.151863
4-9-19-16,104.100147,32.094444, D, Bedding,91,90,1460.935188
4-9-19-15,104.095015,32.096712, S, Cleavage,68,63,1535.171757
4-9-19-15,104.095085,32.096477, S, Cleavage,50,81,1532.420211
4-9-19-14,104.095769,32.096238, D, Cleavage,42,63,1526.906497
4-9-19-14,104.095555,32.096161, D, Axial plane,55,73,1527.412575
4-9-19-14,104.09563,32.096234, D, Fault,32,81,1527.826405
4-9-19-14,104.095596,32.096186, Fault, Fault,103,41,1524.083118
4-9-19-14,104.095564,32.096295, D, Axial plane,207,88,1516.374622
4-9-19-14,104.095582,32.096302, D, Axial plane,37,63,1519.37682
4-9-19-14,104.095492,32.096097, D, Bedding,70,58,1513.04137
4-9-19-14,104.095453,32.096065, D, Bedding,56,65,1517.90807
4-9-19-13,104.095986,32.095524, S, Cleavage,257,85,1508.965687
4-9-19-13,104.096135,32.095522, S, Bedding,180,62,1510.07555
4-9-19-13,104.096115,32.095493, S, Bedding,187,60,1515.692371
4-9-19-13,104.096056,32.095478, S, Bedding,155,30,1521.524403
4-9-19-13,104.096293,32.095624, S, Cleavage,72,85,1507.122547
4-9-19-12,104.098423,32.093661, S, Cleavage,76,80,1465.643055
4-9-19-12,104.098423,32.093641, D, Bedding,81,83,1475.043446
4-9-19-12,104.09905,32.09356, S, Cleavage,74,88,1532.081165
4-9-19-12,104.098466,32.093601, D, Bedding,239,83,1478.550526
4-9-19-11,104.09863,32.091499, S, Cleavage,71,89,1519.986927
4-9-19-10,104.130602,32.078172, S, Cleavage,108,83,1170.032967
4-9-19-10,104.130594,32.078184, S, Cleavage,103,77,1167.161385
4-9-19-9,104.138615,32.071138, S, Cleavage,68,69,1128.069099
4-9-19-8,104.141923,32.0612, S, Cleavage,82,89,1038.355721
4-9-19-8,104.142221,32.060964, D, Bedding,70,88,1038.355721
4-9-19-8,104.143573,32.059838, D, Fault,78,52,1063.618782
4-9-19-8,104.143812,32.059891, D, Axial plane,77,69,1075.260017
4-9-19-8,104.143891,32.059764, D, Axial plane,85,65,1068.846199
4-9-19-8,104.144088,32.060148, D, Bedding,44,87,1078.938362
4-9-19-7,104.143925,32.057569, S, Cleavage,83,76,1014.38221
4-9-19-7,104.143915,32.057596, S, Cleavage,94,81,1023.726936
4-9-19-7,104.145406,32.054691, S, Cleavage,97,78,1003.985237
4-9-19-6,104.131335,32.041976, S, Cleavage,81,83,1120.206917
4-9-19-6,104.131408,32.043182, S, Cleavage,91,86,1126.26844
4-9-19-6,104.131818,32.043628, S, Cleavage,75,75,1089.341072
4-9-19-6,104.132108,32.044455, S, Cleavage,94,75,1079.5616
4-9-19-6,104.132051,32.044764, S, Cleavage,60,89,1102.620125
4-9-19-5,104.132342,32.045535, S, Foliation,97,85,1102.104378
4-9-19-5,104.13237,32.045599, S, Cleavage,88,71,1108.166145
4-9-19-5,104.132451,32.045526, S, Cleavage,79,69,1099.742805
4-9-19-5,104.132797,32.046562, S, Cleavage,82,72,1075.058723
4-9-19-5,104.132719,32.046641, S, Cleavage,88,67,1093.967659
4-9-19-4,104.133727,32.049956, S, Cleavage,78,79,1043.545207
4-9-19-4,104.137037,32.050054, S, Cleavage,82,68,1026.858107
4-9-19-7,104.144821,32.051853, S, Cleavage,258,89,992.244745
4-9-19-7,104.144795,32.051855, S, Cleavage,261,90,991.809157
4-9-19-7,104.145891,32.052031, S, Cleavage,104,85,991.562734
4-9-19-3,104.153066,32.052057, S, Cleavage,255,87,985.092359
4-9-19-3,104.153245,32.051892, S, Cleavage,77,89,983.18507
4-9-19-3,104.153354,32.051483, S, Cleavage,75,88,981.100835
4-9-19-3,104.153749,32.05109, S, Cleavage,88,84,976.993402
4-9-19-3,104.153767,32.051107, S, Cleavage,110,82,976.843286
4-9-19-2,104.155036,32.051703, S, Cleavage,85,74,969.306075
4-9-19-2,104.155824,32.051399, S, Cleavage,246,86,961.441645
4-9-19-2,104.155817,32.051407, S, Cleavage,254,84,959.499455
4-9-19-2,104.155804,32.051386, S, Cleavage,249,84,957.240028
4-9-19-1,104.156606,32.050243, S, Cleavage,66,67,961.281624
4-9-19-1,104.15668,32.050184, S, Foliation,60,73,959.108772
4-9-19-1,104.156705,32.050115, S, Foliation,63,70,956.688362
4-8-19-23,104.149872,32.06183, S, Cleavage,99,64,1430.694954
4-8-19-23,104.14986,32.061839, S, Cleavage,79,87,1430.683723
4-8-19-22,104.149796,32.061218, S, Cleavage,80,81,1402.947395
4-8-19-21,104.150728,32.059498, D, Cleavage,305,82,1386.00721
4-8-19-21,104.150751,32.059497, D, Cleavage,106,82,1386.104012
4-8-19-21,104.150751,32.059497, D, Cleavage,99,76,1386.104012
4-8-19-21,104.15074,32.059478, D, Cleavage,116,86,1389.766121
4-8-19-21,104.150732,32.059451, D, Cleavage,126,86,1407.589485
4-8-19-21,104.15171,32.059628, D, Cleavage,257,24,1386.323738
4-8-19-21,104.15171,32.059628, D, Bedding,247,40,1386.323738
4-8-19-20,104.152752,32.057569, S, Cleavage,264,57,1283.290578
4-8-19-19,104.155684,32.054069, S, Cleavage,232,76,1088.806526
4-8-19-19,104.156038,32.053923, S, Cleavage,238,86,1081.857307
4-8-19-19,104.156516,32.053382, S, Cleavage,269,52,1071.874763
4-8-19-19,104.156506,32.053408, S, Foliation,257,67,1083.559456
4-8-19-18,104.158468,32.052296, S, Cleavage,82,89,1007.284847
4-8-19-17,104.15722,32.051334, S, Foliation,263,88,986.610237
4-8-19-17,104.157229,32.051305, S, Cleavage,256,69,982.588875
4-8-19-17,104.157089,32.051208, S, Cleavage,266,75,969.27316
4-8-19-16,104.159951,32.049096, S, Cleavage,235,89,959.043831
4-9-19-19,104.166448,32.052033, S, Cleavage,232,87,928.821663
4-8-19-15,104.15863,32.040674, S, Cleavage,276,82,965.848152
4-8-19-15,104.158373,32.039889, S, Cleavage,86,89,964.850177
4-8-19-14,104.156567,32.033611, S, Cleavage,78,68,922.693489
4-8-19-14,104.156599,32.033505, S, Cleavage,84,66,925.152229
4-8-19-14,104.156637,32.033453, S, Cleavage,93,65,924.62513
4-8-19-14,104.156684,32.033361, S, Cleavage,78,86,927.805061
4-8-19-14,104.160096,32.029853, S, Cleavage,246,77,910.998787
4-8-19-13,104.165131,32.027167, S, Cleavage,240,75,907.300911
4-8-19-12,104.169043,32.023869, S, Cleavage,64,63,928.559944
4-8-19-12,104.169396,32.023739, S, Cleavage,70,70,940.138313
4-8-19-12,104.17012,32.023554, S, Cleavage,77,67,929.2472
4-8-19-11,104.190891,32.016431, S, Cleavage,241,76,887.10587
4-8-19-11,104.191756,32.016335, S, Cleavage,259,67,902.677254
4-8-19-9,104.213658,32.014222, S, Cleavage,254,85,863.206905
4-8-19-9,104.223334,32.006852, S, Cleavage,241,88,850.69421
4-8-19-9,104.223429,32.006854, S, Cleavage,72,89,826.538937
4-8-19-9,104.223492,32.006822, S, Cleavage,81,86,854.425533
4-8-19-9,104.223757,32.00677, S, Cleavage,262,89,834.125607
4-8-19-8,104.231622,32.000557, S, Cleavage,68,79,865.12463
4-8-19-8,104.231698,32.000354, S, Cleavage,80,86,858.509884
4-8-19-8,104.234941,31.993885, S, Cleavage,235,82,859.62056
4-8-19-7,104.240098,31.987629, S, Cleavage,244,82,836.923869
4-8-19-7,104.240784,31.986589, S, Cleavage,233,89,837.413234
4-8-19-7,104.240845,31.986483, S, Cleavage,227,80,836.277908
4-8-19-7,104.255556,31.969746, S, Cleavage,228,75,817.228836
4-8-19-7,104.259425,31.962681, S, Cleavage,231,57,813.99617
4-8-19-6,104.268106,31.950751, S, Cleavage,253,51,804.253006
4-8-19-6,104.270055,31.935357, S, Cleavage,244,39,790.085159
4-8-19-6,104.271465,31.932882, S, Cleavage,256,48,797.247269
4-8-19-6,104.279554,31.92345, S, Cleavage,230,59,778.182449
4-8-19-6,104.281807,31.921624, S, Cleavage,226,33,774.475174
4-8-19-6,104.285823,31.919163, S, Axial plane,233,58,775.799515
4-8-19-6,104.285882,31.919208, S, Axial plane,231,58,765.358719
4-8-19-6,104.286946,31.916289, S, Cleavage,239,61,781.694901
4-8-19-6,104.28677,31.916122, Fault, Fault,261,28,771.785233
4-8-19-6,104.287336,31.916166, S, Axial plane,256,64,777.093704
4-8-19-6,104.287874,31.915134, S, Cleavage,253,58,771.749538
4-8-19-6,104.287999,31.914968, S, Cleavage,234,59,776.237137
4-8-19-6,104.288499,31.914768, S, Cleavage,257,55,769.986404
4-8-19-5,104.292871,31.912693, S, Axial plane,249,66,770.690506
4-8-19-5,104.293121,31.912343, S, Cleavage,252,53,769.470413
4-8-19-5,104.292883,31.911368, S, Cleavage,259,74,767.542332
4-8-19-5,104.292876,31.911383, S, Cleavage,249,71,766.516166
4-8-19-4,104.291019,31.909589, S, Cleavage,295,71,769.83384
4-8-19-4,104.290353,31.909144, S, Foliation,315,62,765.33208
4-8-19-4,104.290353,31.909144, S, Cleavage,276,80,765.33208
4-8-19-3,104.290986,31.906405, S, Cleavage,273,75,786.537308
4-8-19-3,104.290925,31.906397, S, Axial plane,241,56,778.96492
4-8-19-3,104.290934,31.906384, S, Axial plane,221,77,776.035477
4-8-19-3,104.290967,31.906394, S, Axial plane,212,60,781.898026
4-8-19-3,104.290992,31.906406, S, Axial plane,262,58,778.845535
4-8-19-3,104.291017,31.906257, Fault, Cleavage,271,72,772.891922
4-8-19-3,104.290971,31.90597, Fault, Fault,237,61,768.31868
4-8-19-3,104.290933,31.905967, Fault, Fault,253,76,764.908768
4-8-19-3,104.29084,31.905968, S, Cleavage,247,70,790.419754
4-8-19-2,104.290728,31.905361, S, Foliation,299,49,784.236404
4-8-19-2,104.290772,31.905369, S, Cleavage,272,80,779.878983
4-8-19-2,104.290686,31.905193, S, Cleavage,262,60,775.893631
4-8-19-2,104.290719,31.905064, S, Foliation,281,52,760.753738
4-7-19-14,104.295219,31.901939, S, Cleavage,209,60,771.675491
4-7-19-14,104.29524,31.901948, S, Foliation,245,57,768.517654
4-7-19-14,104.295389,31.90194, S, Foliation,243,57,779.048172
4-7-19-14,104.295766,31.901718, S, Foliation,267,64,770.077957
4-7-19-14,104.295806,31.901746, S, Cleavage,199,77,771.423904
4-7-19-14,104.296068,31.901123, S, Foliation,275,75,774.700516
4-7-19-14,104.296118,31.901175, S, Foliation,280,71,770.074142
4-7-19-14,104.296121,31.901207, S, Foliation,304,68,771.006945
4-7-19-13,104.295851,31.89428, S, Cleavage,216,86,763.206856
4-7-19-13,104.297698,31.894728, S, Axial plane,248,69,765.240181
4-7-19-13,104.297703,31.894738, S, Cleavage,268,71,766.514717
4-7-19-13,104.298031,31.894484, S, Axial plane,237,79,743.467842
4-7-19-13,104.298052,31.894143, S, Axial plane,262,55,790.739937
4-7-19-13,104.298052,31.894143, S, Axial plane,239,55,792.308418
4-7-19-13,104.298052,31.894141, S, Axial plane,246,40,785.809151
4-7-19-13,104.29807,31.89416, S, Foliation,248,53,791.767403
4-7-19-13,104.297987,31.894025, S, Cleavage,243,55,783.656319
4-7-19-13,104.298292,31.893885, S, Cleavage,233,67,756.395088
4-7-19-13,104.298383,31.893901, S, Cleavage,234,59,744.058907
4-7-19-13,104.298383,31.893901, S, Cleavage,244,59,744.058907
4-7-19-12,104.296739,31.891349, S, Foliation,275,39,744.871396
4-7-19-11,104.297278,31.889877, S, Cleavage,194,62,757.317451
4-7-19-11,104.297566,31.890147, S, Foliation,303,42,765.743599
4-7-19-11,104.297624,31.890154, S, Cleavage,194,68,764.947212
4-7-19-11,104.297581,31.890085, S, Foliation,283,36,754.068672
4-7-19-11,104.297558,31.890028, S, Cleavage,184,69,747.324409
4-7-19-10,104.302725,31.889749, S, Cleavage,219,48,748.535721
4-7-19-10,104.302756,31.889713, S, Foliation,271,33,747.358109
4-7-19-10,104.302754,31.889575, S, Foliation,304,27,750.515457
4-7-19-10,104.302772,31.889561, S, Cleavage,217,68,750.185501
4-7-19-10,104.302762,31.889537, S, Cleavage,229,43,747.969681
4-7-19-10,104.302752,31.889534, S, Foliation,277,17,750.633621
4-7-19-10,104.303074,31.888414, Fault, Vein,263,52,738.706863
4-7-19-10,104.303025,31.888512, S, Foliation,271,40,744.488602
4-7-19-9,104.306924,31.884527, Fault, Fault,272,55,745.513382
4-7-19-9,104.30692,31.884473, S, Axial plane,315,32,738.854483
4-7-19-9,104.306935,31.884501, S, Axial plane,269,36,738.268737
4-7-19-9,104.306937,31.884494, S, Axial plane,300,42,739.475204
4-7-19-9,104.306936,31.884486, S, Foliation,261,55,743.489334
4-7-19-9,104.307025,31.884129, S, Foliation,252,30,751.559318
4-7-19-8,104.307176,31.883188, S, Cleavage,288,59,733.529617
4-7-19-8,104.307174,31.883178, S, Foliation,278,38,750.330643
